#{"t_start": 1688933093.8043628, "env_id": "Pendulum-v1"}
r,l,t
-682.317582,200,413.474419
-918.007382,200,413.626554
-578.560412,200,413.777996
-258.725745,200,413.975487
-260.029317,200,414.143905
-1.775919,200,414.29673
-731.988804,200,414.437931
-258.582627,200,414.625983
-1.609746,200,416.422427
-825.094127,200,416.613563
-961.46454,200,416.814158
-411.182046,200,417.00781
-264.900013,200,417.207044
-266.381878,200,417.375356
-128.939614,200,417.564327
-572.683214,200,417.775318
-793.589546,200,417.93059
-526.221479,200,418.079341
-135.499866,200,420.328879
-127.654295,200,420.660269
-408.170985,200,420.990844
-256.927592,200,421.352118
-3.131146,200,421.667703
-556.323269,200,421.949218
-564.830147,200,422.223854
-383.684316,200,422.481084
-679.659495,200,422.774077
-255.337722,200,423.087311
-388.420768,200,425.612808
-252.662675,200,425.883708
-382.973258,200,426.130679
-129.639849,200,426.359928
-420.807123,200,426.595511
-260.747599,200,426.84168
-133.299607,200,427.064859
-258.87679,200,427.276406
-129.875977,200,427.437959
-273.021249,200,427.609831
-124.346762,200,429.834173
-411.402722,200,430.11363
-130.837312,200,430.353215
-129.172597,200,430.55766
-772.540021,200,430.755655
-132.965992,200,430.941433
-515.338262,200,431.156336
-528.546411,200,431.355231
-386.628329,200,431.558412
-527.856158,200,431.74456
-133.320227,200,431.939692
-260.789282,200,434.337065
-257.4959,200,434.547262
-1.208348,200,434.821828
-133.795326,200,435.064468
-126.336677,200,435.295756
-268.541142,200,435.562361
-281.752512,200,435.83247
-389.947904,200,436.101559
-266.941726,200,436.407731
-2.167921,200,436.74704
-259.895456,200,439.729467
-381.846223,200,439.974535
-582.583041,200,440.197278
-552.129189,200,440.405008
-275.228642,200,440.640286
-447.642037,200,440.89652
-441.975863,200,441.152251
-261.01025,200,441.36968
-130.014214,200,441.609305
-666.635018,200,441.838758
-401.164159,200,444.362108
-719.309186,200,444.59479
-2.863362,200,444.836833
-393.179445,200,445.049924
-251.577466,200,445.256126
-256.63202,200,445.453308
-411.730272,200,445.625525
-642.674175,200,445.822187
-130.53884,200,445.975705
-411.228762,200,446.175865
-1061.935921,200,448.0049
-130.289675,200,448.161575
-1180.096903,200,448.297256
-778.190726,200,448.423035
-131.274358,200,448.61059
-133.181452,200,448.795174
-401.259969,200,448.990815
-256.37235,200,449.196453
-259.582955,200,449.31204
-412.234498,200,449.497335
-387.895832,200,449.717685
-258.89583,200,451.751622
-422.808603,200,452.012365
-389.286716,200,452.274318
-126.46082,200,452.533322
-1.281361,200,452.86149
-131.729857,200,453.132739
-129.070349,200,453.431729
-406.122823,200,453.745243
-128.045623,200,454.033408
-256.042981,200,454.309232
-926.253017,200,457.647065
-130.003674,200,457.933661
-129.05089,200,458.190338
-3.828643,200,458.419569
-254.630442,200,458.67051
-131.334123,200,458.892673
-388.801818,200,459.111139
-596.453994,200,459.364162
-264.542151,200,459.598697
-654.093941,200,459.861115
-777.368654,200,462.240517
-261.718138,200,462.463147
-849.172611,200,462.694614
-124.858974,200,462.9406
-128.258108,200,463.173746
-416.092281,200,463.400317
-129.599162,200,463.614753
-262.48172,200,463.827063
-411.42795,200,464.049326
-1.61172,200,464.302543
-273.899472,200,466.346529
-2.120459,200,466.562182
-128.126565,200,466.827941
-450.168756,200,467.078318
-128.414195,200,467.322068
-122.083991,200,467.548186
-396.794166,200,467.775512
-130.982341,200,468.041052
-1071.844341,200,468.290859
-130.527969,200,468.596934
-521.007908,200,468.927257
-123.715366,200,471.782034
-387.811236,200,472.028867
-124.351048,200,472.282246
-3.201625,200,472.527333
-0.725991,200,472.760904
-448.449622,200,472.975253
-129.187689,200,473.196254
-405.18166,200,473.427691
-373.174179,200,473.67604
-253.990862,200,473.882958
-381.499873,200,476.072597
-716.017249,200,476.275156
-127.174914,200,476.501346
-131.723935,200,476.744126
-382.631057,200,476.943911
-260.096027,200,477.156219
-644.551551,200,477.33686
-124.922118,200,477.531199
-125.688308,200,477.724528
-413.627912,200,477.960209
-3.433495,200,480.112626
-126.622685,200,480.29589
-561.516724,200,480.464444
-539.003522,200,480.647068
-255.328818,200,480.862324
-421.656737,200,481.074794
-306.535873,200,481.256525
-1.667063,200,481.442785
-386.035911,200,481.646117
-390.210973,200,481.855389
-402.322485,200,484.518291
-258.548705,200,484.834663
-0.995482,200,485.134056
-257.005984,200,485.484575
-382.989473,200,485.805214
-255.61888,200,486.10742
-126.72295,200,486.440077
-124.832685,200,486.807629
-128.874264,200,487.133094
-127.867144,200,487.402344
-433.328084,200,487.745121
-262.385695,200,491.947367
-126.605024,200,492.221658
-261.018745,200,492.546115
-517.446115,200,492.822377
-378.261193,200,493.096089
-256.265736,200,493.379671
-126.78139,200,493.653895
-380.18986,200,493.991409
-132.808491,200,494.280735
-253.733501,200,494.545434
-263.506803,200,497.830807
-1.257342,200,498.113051
-273.127004,200,498.442383
-1.491613,200,498.697498
-129.303787,200,498.992004
-1216.942834,200,499.303638
-128.503517,200,499.621799
-265.573841,200,499.934874
-132.664822,200,500.242204
-130.726788,200,500.558566
-277.170143,200,504.057556
-123.752182,200,504.366668
-127.983281,200,504.700161
-1035.408465,200,504.944385
-125.163941,200,505.222032
-127.06121,200,505.443745
-0.922511,200,505.687884
-277.483298,200,505.897498
-379.898229,200,506.074837
-264.352791,200,506.222193
-126.809961,200,507.806411
-1.016702,200,507.960177
-2.153373,200,508.176062
-424.956504,200,508.389
-122.327232,200,508.547666
-243.686204,200,508.695422
-413.456225,200,508.87858
-375.208831,200,509.072605
-1.257739,200,509.223244
-267.912084,200,509.407737
-129.115588,200,509.563813
-816.919332,200,511.150544
-252.239862,200,511.371685
-260.509067,200,511.590186
-123.115846,200,511.752134
-353.712647,200,511.909233
-269.374008,200,512.088293
-128.781293,200,512.353144
-260.618515,200,512.50756
-377.558777,200,512.686421
-277.69643,200,512.838691
-125.284015,200,514.397356
-370.776121,200,514.526684
-125.302949,200,514.728603
-126.704409,200,514.886421
-1.522578,200,515.07398
-131.065592,200,515.312595
-134.119405,200,515.574617
-123.455482,200,515.85338
-127.395212,200,516.074126
-385.712106,200,516.296948
-2.581707,200,518.821867
-127.025247,200,519.063361
-1.384708,200,519.2378
-267.647441,200,519.44405
-386.056729,200,519.62119
-490.416592,200,519.79124
-138.348397,200,519.991717
-129.627963,200,520.112794
-1.241843,200,520.305071
-127.882242,200,520.412656
-126.637652,200,522.037546
-266.616803,200,522.310087
-252.4679,200,522.459682
-131.592852,200,522.621056
-122.625008,200,522.768737
-253.773577,200,522.876316
-257.643996,200,523.039126
-450.586335,200,523.208093
-125.435596,200,523.328479
-126.081107,200,523.511589
-129.330456,200,523.686711
-127.848712,200,525.175056
-1.473817,200,525.291282
-1.149401,200,525.408116
-1084.033156,200,525.558632
-126.05037,200,525.728194
-129.992009,200,525.887113
-126.936418,200,526.038496
-128.95883,200,526.176491
-254.250087,200,526.376972
-1.108521,200,526.511049
-129.12099,200,528.54618
-405.174272,200,528.721089
-259.295769,200,528.913352
-261.865754,200,529.098611
-130.383686,200,529.28132
-128.507785,200,529.506795
-130.083963,200,529.709191
-0.815027,200,529.867621
-4.357949,200,530.073277
-129.921078,200,530.206376
-385.486512,200,532.693737
-391.839316,200,532.986516
-334.029042,200,533.303661
-1.348167,200,533.623548
-118.701592,200,533.943543
-3.06985,200,534.265584
-386.781165,200,534.531201
-261.055223,200,534.790215
-251.36852,200,535.03822
-2.191666,200,535.273345
-125.18439,200,537.637223
-130.466987,200,537.887735
-131.700422,200,538.112415
-428.925928,200,538.328145
-122.884304,200,538.543845
-340.305904,200,538.790658
-128.163424,200,539.006407
-398.723332,200,539.190588
-0.636735,200,539.408113
-129.417875,200,539.613008
-127.069414,200,542.048588
-405.365147,200,542.330556
-2.633652,200,542.631119
-128.773007,200,542.867265
-267.574938,200,543.104619
-328.935628,200,543.372649
-132.439224,200,543.576976
-131.275041,200,543.781405
-127.45624,200,544.018007
-131.161623,200,544.258088
-576.261608,200,544.526454
-377.118374,200,546.169795
-261.625927,200,546.317225
-129.205101,200,546.452593
-1.304785,200,546.596628
-129.08342,200,546.736096
-264.774346,200,546.864968
-363.898907,200,547.007956
-492.492546,200,547.151544
-444.077859,200,547.304579
-269.906323,200,547.472473
-1.897331,200,550.124315
-128.655376,200,550.355347
-956.763188,200,550.573598
-638.499457,200,550.741632
-366.434184,200,550.896697
-2.079103,200,551.057748
-1.970053,200,551.209424
-128.741171,200,551.343263
-127.464166,200,551.490353
-131.187582,200,551.630837
-1.119054,200,553.563481
-381.409264,200,553.839231
-404.316399,200,554.097046
-128.289218,200,554.325493
-126.32279,200,554.612734
-0.990695,200,554.883769
-126.327544,200,555.114354
-269.86749,200,555.36277
-132.941963,200,555.639459
-129.732677,200,555.888333
-134.528431,200,558.09251
-129.198695,200,558.297986
-131.065845,200,558.525515
-253.459964,200,558.756035
-265.180603,200,558.980725
-255.447937,200,559.175892
-270.828372,200,559.387077
-261.442481,200,559.613026
-1.661026,200,559.827945
-129.487718,200,560.085356
-134.238638,200,560.279176
-279.063438,200,562.526882
-129.840141,200,562.744383
-126.69334,200,562.974266
-137.62309,200,563.230409
-1.127331,200,563.477305
-377.693752,200,563.713222
-131.369204,200,563.963442
-389.387469,200,564.207776
-131.981632,200,564.461569
-457.842533,200,564.71107
-558.183472,200,567.316087
-256.547196,200,567.58909
-389.650985,200,567.811073
-1.715842,200,568.09603
-416.463598,200,568.33826
-412.163117,200,568.549483
-252.935668,200,568.74192
-128.828522,200,568.945994
-379.733909,200,569.179339
-3.279497,200,569.405778
-1.991181,200,571.944052
-388.128602,200,572.194472
-1.232822,200,572.405524
-138.010564,200,572.608907
-129.390376,200,572.80756
-256.337728,200,572.959805
-259.133675,200,573.112981
-126.915095,200,573.2459
-260.828413,200,573.406675
-1.566987,200,573.574182
-259.350456,200,575.106415
-128.900131,200,575.248597
-265.250907,200,575.358249
-130.204757,200,575.54856
-260.659401,200,575.713561
-252.375528,200,575.862132
-129.345095,200,576.022052
-129.89027,200,576.166636
-259.276374,200,576.311279
-2.368962,200,576.472827
-378.437599,200,576.590469
-257.268386,200,578.127119
-253.662377,200,578.327512
-370.507663,200,578.458081
-1.29707,200,578.57507
-253.203974,200,578.710823
-126.524562,200,578.836165
-247.254284,200,578.961335
-394.326206,200,579.139469
-128.873592,200,579.3746
-292.121417,200,579.611465
-389.247087,200,581.990281
-124.97512,200,582.163174
-505.206899,200,582.343396
-0.925805,200,582.487051
-420.252586,200,582.648402
-249.591815,200,582.84781
-256.583806,200,583.038269
-246.448101,200,583.237183
-416.420646,200,583.43052
-254.119299,200,583.619583
-374.596686,200,585.927171
-355.859916,200,586.115955
-124.065405,200,586.335241
-371.218619,200,586.558442
-128.875556,200,586.776396
-126.922014,200,586.965657
-136.479604,200,587.250433
-353.93967,200,587.506927
-3.848922,200,587.790025
-253.36063,200,588.029041
-131.276391,200,590.625053
-247.149852,200,590.88042
-124.874786,200,591.071521
-128.316786,200,591.246503
-1.278642,200,591.395403
-124.591156,200,591.582161
-250.406864,200,591.79964
-127.415498,200,592.008176
-0.607479,200,592.258648
-127.388807,200,592.457753
-531.86324,200,592.658903
-280.581958,200,594.887376
-129.155051,200,595.124105
-132.138632,200,595.37627
-273.367866,200,595.592383
-124.185752,200,595.823204
-130.818378,200,596.111759
-260.039737,200,596.400345
-378.246501,200,596.676989
-126.389117,200,596.990845
-3.512542,200,597.338683
-261.486347,200,600.106309
-127.895768,200,600.393946
-129.064284,200,600.66323
-127.747644,200,601.013688
-127.586568,200,601.28529
-911.81084,200,601.601389
-1.048437,200,601.884235
-253.804093,200,602.146478
-372.47647,200,602.388583
-0.814689,200,602.711429
-916.184105,200,605.71199
-125.356243,200,606.111181
-129.006265,200,606.488171
-1.721347,200,606.817955
-250.341813,200,607.109759
-127.839193,200,607.336001
-126.791194,200,607.754407
-248.804645,200,608.031698
-122.597003,200,608.312796
-124.477457,200,608.553311
-381.2585,200,611.3993
-430.093051,200,611.826079
-126.656261,200,612.263106
-130.210816,200,612.691447
-126.02943,200,613.128741
-252.906074,200,613.488768
-394.388544,200,613.8234
-258.358326,200,614.169205
-254.961562,200,614.492069
-0.931416,200,614.843412
-259.426364,200,615.139558
-0.543478,200,618.093348
-442.388419,200,618.371744
-127.348452,200,618.64755
-123.092486,200,618.883247
-123.084842,200,619.100726
-130.38402,200,619.326617
-127.209101,200,619.583298
-364.950611,200,619.81735
-129.233104,200,620.052551
-131.159229,200,620.386791
-127.444415,200,622.681688
-367.84989,200,622.906864
-120.917673,200,623.129285
-255.171126,200,623.382026
-344.720187,200,623.578703
-242.54326,200,623.762233
-124.091457,200,623.953175
-256.537417,200,624.172582
-0.824005,200,624.349074
-1.0927,200,624.545506
-124.719213,200,626.948584
-130.874492,200,627.260984
-1.500765,200,627.561043
-392.18604,200,627.863195
-124.831933,200,628.130704
-129.262272,200,628.44527
-126.826863,200,628.782442
-120.773667,200,629.095798
-130.010632,200,629.445213
-278.458474,200,629.78244
-258.683933,200,633.641179
-361.120228,200,634.107654
-122.408995,200,634.531392
-128.882269,200,634.899897
-270.057975,200,635.171875
-0.853779,200,635.393774
-134.389541,200,635.634855
-655.36088,200,635.933958
-258.455322,200,636.207972
-257.776116,200,636.455207
-416.571489,200,636.732353
-123.800501,200,639.262901
-124.454341,200,639.48274
-130.483706,200,639.719533
-398.499326,200,639.948478
-433.650737,200,640.192192
-256.230562,200,640.395347
-379.116362,200,640.612962
-122.986637,200,640.856002
-387.620639,200,641.025428
-124.176741,200,641.278944
-248.812935,200,642.880825
-128.343571,200,643.021927
-0.927335,200,643.246593
-125.806529,200,643.492821
-1.510184,200,643.760434
-123.35383,200,644.026902
-128.089666,200,644.278761
-401.254356,200,644.530574
-121.175997,200,644.799313
-127.93525,200,645.066289
-116.521324,200,647.272451
-388.001391,200,647.484354
-1.436282,200,647.782828
-128.34672,200,647.991713
-127.685,200,648.225754
-1.444581,200,648.47889
-1.217875,200,648.684391
-254.966309,200,648.93633
-1.49113,200,649.261674
-123.696964,200,649.508217
-373.528226,200,651.814861
-126.82165,200,651.98768
-128.081898,200,652.228996
-376.201103,200,652.454007
-422.916084,200,652.661236
-123.395526,200,652.913098
-364.686294,200,653.150591
-262.123593,200,653.363555
-132.857234,200,653.578989
-1.49627,200,653.798819
-129.086426,200,655.766868
-1.957167,200,655.999644
-128.467362,200,656.173799
-126.240282,200,656.367567
-127.039223,200,656.587459
-2.745825,200,656.768255
-266.11807,200,656.986595
-128.192119,200,657.282805
-4.047106,200,657.472183
-268.233005,200,657.728327
-2.032439,200,657.894341
-256.702026,200,660.132032
-129.325799,200,660.410122
-320.219972,200,660.685704
-128.175196,200,660.993008
-129.399803,200,661.295285
-262.381198,200,661.605889
-239.533459,200,661.922969
-253.930779,200,662.209886
-263.048084,200,662.525158
-129.251191,200,662.777174
-1.46777,200,665.000908
-2.245691,200,665.246931
-121.729614,200,665.472866
-131.81478,200,665.722028
-128.945846,200,665.92179
-125.731668,200,666.124115
-127.157569,200,666.326316
-126.136385,200,666.611324
-261.234717,200,666.928982
-2.308764,200,667.160655
-253.261396,200,669.569208
-250.250617,200,669.792318
-124.029599,200,670.046393
-377.784267,200,670.306471
-244.356148,200,670.489974
-244.885444,200,670.696851
-126.77191,200,670.964345
-124.715941,200,671.234006
-2.492156,200,671.459125
-128.194287,200,671.62885
-126.899308,200,673.88641
-123.921731,200,674.106596
-240.072038,200,674.305371
-127.931295,200,674.516418
-237.339926,200,674.700098
-382.929601,200,674.868566
-253.501926,200,675.014365
-269.826624,200,675.251556
-1059.267007,200,675.489314
-286.908681,200,675.726209
-308.743891,200,675.954111
-127.524305,200,678.759904
-4.14406,200,678.963072
-251.762379,200,679.207488
-279.381816,200,679.469432
-1.650816,200,679.716542
-252.599984,200,679.961404
-128.650387,200,680.211759
-2.450861,200,680.446752
-258.298455,200,680.642198
-126.928085,200,680.833429
-2.806544,200,682.860675
-127.903368,200,683.039476
-1072.235369,200,683.224373
-250.327357,200,683.385002
-127.876113,200,683.56812
-128.377321,200,683.735653
-258.667994,200,683.899828
-304.386068,200,684.057328
-2.725628,200,684.210406
-323.664478,200,684.371043
-127.182251,200,686.002838
-129.157901,200,686.19387
-129.28355,200,686.412198
-125.085175,200,686.667343
-127.162493,200,686.87563
-132.29291,200,687.06233
-260.581887,200,687.309096
-130.73604,200,687.541659
-126.612721,200,687.730015
-248.411652,200,687.945033
-2.45347,200,689.881876
-129.803367,200,690.03246
-253.204005,200,690.212775
-257.860853,200,690.356331
-127.44454,200,690.553079
-2.616037,200,690.718592
-125.852462,200,690.868629
-125.059139,200,691.063075
-304.394283,200,691.311184
-270.389029,200,691.544369
-269.327184,200,691.806028
-3.436484,200,694.544781
-126.060892,200,694.83518
-124.083811,200,695.11866
-1.771974,200,695.340944
-1189.897071,200,695.568193
-124.568014,200,695.795573
-125.035771,200,696.042953
-251.56069,200,696.26215
-401.810641,200,696.47908
-123.614707,200,696.678086
-129.147021,200,698.678363
-120.731525,200,698.886859
-2.176698,200,699.090448
-132.011264,200,699.283418
-132.778466,200,699.478809
-127.512907,200,699.661411
-1205.764437,200,699.897113
-2.615783,200,700.110507
-255.04247,200,700.301225
-127.078496,200,700.469733
-1177.420357,200,702.625871
-339.467405,200,702.848244
-127.327715,200,703.066236
-133.573913,200,703.269136
-131.200971,200,703.461823
-382.849451,200,703.647988
-2.877813,200,703.826795
-365.297908,200,703.969708
-242.305829,200,704.220329
-124.414742,200,704.475224
-387.95553,200,706.649611
-258.802478,200,706.968704
-258.473619,200,707.204513
-261.681392,200,707.455283
-375.917195,200,707.70664
-238.523956,200,707.966285
-2.836101,200,708.258599
-270.080254,200,708.507908
-366.82565,200,708.800142
-123.07248,200,709.072442
-125.7196,200,709.354573
-126.445159,200,711.839072
-3.089048,200,712.046264
-242.449461,200,712.21645
-130.073245,200,712.405152
-291.817197,200,712.55502
-257.607821,200,712.704539
-123.851396,200,712.846323
-127.769096,200,712.998628
-127.951395,200,713.146788
-126.389429,200,713.305795
-250.597722,200,715.025104
-245.29381,200,715.177699
-124.627025,200,715.351957
-255.816658,200,715.523642
-128.425961,200,715.680862
-2.153877,200,715.838544
-127.914705,200,716.050301
-128.517622,200,716.245938
-129.171755,200,716.429825
-425.177041,200,716.589809
-289.765261,200,718.468781
-1.589423,200,718.654676
-360.922221,200,718.845238
-122.766354,200,718.996714
-125.909809,200,719.196534
-250.300908,200,719.307923
-125.270609,200,719.523783
-126.000121,200,719.68756
-257.670411,200,719.829838
-1.480082,200,719.993643
-120.905402,200,721.918476
-1.165523,200,722.043934
-315.554824,200,722.162946
-238.883794,200,722.398982
-125.603705,200,722.851064
-128.722544,200,723.119217
-128.770721,200,723.405938
-124.712769,200,723.802006
-254.635723,200,724.200703
-128.37607,200,724.51838
-121.571446,200,724.882933
-248.722648,200,728.565791
-283.424024,200,728.822675
-0.944524,200,729.119849
-126.894896,200,729.417361
-126.370314,200,729.673119
-124.510836,200,729.927377
-124.958907,200,730.241389
-419.964152,200,730.615068
-125.879155,200,730.991543
-916.306527,200,731.307647
-258.271354,200,734.121746
-0.729872,200,734.41048
-313.540239,200,734.744238
-125.555431,200,734.977193
-254.268823,200,735.222584
-129.275307,200,735.437333
-249.67279,200,735.6381
-252.421343,200,735.836889
-1036.136533,200,735.944923
-120.445274,200,736.108998
-259.008371,200,738.037167
-1.908076,200,738.221585
-239.288466,200,738.509485
-119.798367,200,738.713789
-343.582718,200,738.926111
-127.687121,200,739.120515
-280.732918,200,739.366611
-132.367972,200,739.595781
-124.143454,200,739.910813
-125.317779,200,740.229437
-249.329207,200,743.185147
-128.360406,200,743.474705
-254.552267,200,743.780694
-127.363346,200,744.015224
-127.521363,200,744.330239
-366.918945,200,744.581519
-2.951026,200,744.826953
-255.650114,200,745.029703
-272.791599,200,745.220997
-117.237198,200,745.393981
-266.769509,200,745.535079
-369.213679,200,747.042784
-124.288634,200,747.193371
-245.963184,200,747.340439
-136.987125,200,747.513469
-130.214155,200,747.670371
-131.326627,200,747.780261
-128.454758,200,747.937778
-125.582352,200,748.063797
-121.399401,200,748.157965
-258.445957,200,748.2998
-242.420851,200,749.777549
-120.436766,200,749.965123
-249.386781,200,750.199672
-276.224026,200,750.42932
-129.420095,200,750.661527
-119.871573,200,750.859571
-385.811618,200,751.040199
-125.421308,200,751.26082
-122.699562,200,751.515676
-258.931586,200,751.753352
-127.782539,200,754.02273
-2.868303,200,754.274007
-124.588984,200,754.506485
-125.81716,200,754.707155
-270.183194,200,754.969159
-2.273122,200,755.194941
-123.556105,200,755.436879
-271.952426,200,755.726727
-3.998066,200,755.969235
-121.184595,200,756.247031
-126.426567,200,759.447895
-259.344305,200,759.71274
-260.906243,200,759.994042
-303.115854,200,760.280404
-131.274461,200,760.510854
-125.192834,200,760.72787
-316.986797,200,760.962947
-0.406227,200,761.220046
-251.36573,200,761.460326
-130.189498,200,761.667107
-120.966713,200,763.973251
-118.593582,200,764.213974
-129.085364,200,764.41952
-274.031795,200,764.606669
-124.188313,200,764.779708
-127.531382,200,764.983737
-262.093496,200,765.125512
-120.984712,200,765.255134
-123.189249,200,765.393018
-129.688972,200,765.535264
-289.627653,200,765.660913
-125.234674,200,767.427282
-129.300256,200,767.550307
-120.997642,200,767.691639
-253.199358,200,767.833217
-121.859704,200,767.954954
-126.846466,200,768.163507
-371.421455,200,768.35709
-124.542158,200,768.542201
-121.92697,200,768.72418
-127.177956,200,768.945071
-0.490293,200,770.625607
-0.43306,200,770.788016
-362.567031,200,771.045611
-430.288248,200,771.261104
-243.068374,200,771.528074
-264.558021,200,771.811594
-0.639231,200,772.062697
-126.612946,200,772.316323
-254.736823,200,772.546339
-351.25267,200,772.845953
-407.212959,200,775.411511
-1061.057683,200,775.688596
-279.693932,200,775.910089
-255.451489,200,776.153977
-125.791485,200,776.385801
-125.872772,200,776.612209
-123.429705,200,776.86242
-251.464988,200,777.102822
-0.863545,200,777.312438
-1243.386824,200,777.563154
-126.376005,200,779.828759
-0.485958,200,780.107211
-127.705926,200,780.328425
-129.881967,200,780.559747
-126.668743,200,780.78282
-1043.721822,200,781.011303
-122.153074,200,781.232068
-481.718068,200,781.467667
-253.305557,200,781.730126
-127.58752,200,781.946845
-116.017435,200,782.163598
-247.973843,200,784.17753
-124.090399,200,784.415167
-0.469109,200,784.623301
-125.878006,200,784.815852
-132.857762,200,785.030455
-271.016341,200,785.265699
-118.959868,200,785.51193
-249.585682,200,785.748637
-0.806555,200,785.977537
-125.566397,200,786.211469
-1203.466405,200,789.285375
-126.773615,200,789.611049
-255.65289,200,789.980512
-243.166758,200,790.297736
-312.61362,200,790.570498
-0.798406,200,790.794213
-115.899269,200,791.036977
-126.943146,200,791.250879
-126.870833,200,791.467466
-1205.498015,200,791.681953
-253.926549,200,793.947505
-263.339596,200,794.143229
-128.479147,200,794.330429
-1208.276917,200,794.558865
-126.893341,200,794.794131
-121.593343,200,794.991082
-262.694044,200,795.204695
-119.932607,200,795.402188
-1.203154,200,795.644657
-1227.425579,200,795.849206
-244.565644,200,797.496065
-128.089219,200,797.669229
-128.689216,200,797.826259
-123.909017,200,797.936401
-121.555775,200,798.093421
-247.910609,200,798.250234
-121.654355,200,798.344591
-440.267295,200,798.489091
-125.901293,200,798.60759
-1210.254911,200,798.748558
-126.665556,200,798.842755
-1223.897017,200,800.51403
-126.358258,200,800.714288
-238.275797,200,800.910761
-0.34183,200,801.069551
-2.783411,200,801.277797
-1079.44798,200,801.477391
-248.859901,200,801.692951
-0.683348,200,801.911919
-1227.186026,200,802.13613
-119.161605,200,802.348116
-1199.385592,200,804.657554
-1170.653817,200,804.865752
-126.061806,200,805.089043
-234.645454,200,805.330639
-124.317913,200,805.568384
-250.232074,200,805.813802
-129.572545,200,806.033293
-1215.633582,200,806.249486
-1221.593976,200,806.451533
-243.330095,200,806.642633
-1212.305838,200,808.751874
-246.054318,200,808.96833
-126.921203,200,809.163158
-0.698652,200,809.370414
-126.174249,200,809.562968
-1174.791129,200,809.77593
-130.365531,200,809.98791
-283.044624,200,810.148168
-127.562432,200,810.323665
-231.95472,200,810.493612
-127.387302,200,812.387006
-261.555985,200,812.601392
-290.072362,200,812.789756
-1054.203488,200,812.939614
-0.553126,200,813.109601
-1186.300146,200,813.219092
-244.720387,200,813.372353
-309.772496,200,813.568562
-1046.929999,200,813.74219
-1071.423937,200,813.883192
-370.081046,200,814.043543
-115.997665,200,815.849287
-247.161486,200,816.040987
-243.447759,200,816.212759
-243.314224,200,816.392511
-133.526702,200,816.571699
-243.620711,200,816.718454
-116.310693,200,816.861649
-123.955252,200,817.072857
-242.194966,200,817.220879
-128.558051,200,817.40358
-1053.944124,200,819.479498
-125.442577,200,819.712392
-251.569625,200,819.95142
-1118.731837,200,820.184294
-245.002939,200,820.440757
-2.077571,200,820.698782
-128.784793,200,820.972432
-247.109396,200,821.242115
-0.502477,200,821.54858
-1076.28639,200,821.842999
-122.387153,200,824.445355
-250.895118,200,824.657971
-392.919169,200,824.854439
-127.323797,200,825.053578
-1153.106382,200,825.258949
-1.96751,200,825.461197
-1192.272664,200,825.634149
-128.912892,200,825.834929
-1196.365798,200,826.018301
-1192.876888,200,826.171727
-364.46679,200,827.774469
-124.156159,200,827.962581
-271.514967,200,828.117563
-126.591317,200,828.286085
-254.519497,200,828.488034
-257.570091,200,828.656471
-346.654501,200,828.783975
-2.120004,200,828.918911
-126.729332,200,829.126764
-380.834846,200,829.327275
-257.256024,200,829.510948
-0.692374,200,831.660249
-1197.513843,200,831.915791
-251.37951,200,832.144208
-128.071955,200,832.393437
-125.298176,200,832.621571
-1.167177,200,832.845587
-125.777756,200,833.067741
-126.051373,200,833.288444
-1.151295,200,833.484687
-1067.327488,200,833.682647
-288.339883,200,835.746611
-125.108785,200,835.997051
-0.477015,200,836.235248
-123.6787,200,836.463559
-1131.483653,200,836.687265
-0.955078,200,837.059211
-248.757848,200,837.381112
-278.205236,200,837.666467
-369.723356,200,837.928247
-1062.661854,200,838.143332
-127.709608,200,840.571231
-255.034012,200,840.803727
-123.107609,200,841.02614
-249.481007,200,841.2945
-259.389201,200,841.554001
-357.689597,200,841.851741
-127.045852,200,842.084056
-238.481258,200,842.312467
-1058.353316,200,842.579758
-254.058669,200,842.799737
-254.32895,200,845.146414
-126.002314,200,845.383082
-238.575852,200,845.626901
-351.682157,200,845.849594
-126.251453,200,846.08109
-259.574515,200,846.267219
-366.595001,200,846.467709
-123.249103,200,846.676799
-126.290904,200,846.909651
-995.723202,200,847.131986
-126.70881,200,847.352765
-125.391773,200,849.610446
-364.236195,200,849.852392
-127.388652,200,850.100878
-121.783913,200,850.305293
-126.644179,200,850.529173
-244.109027,200,850.753966
-129.151492,200,850.988798
-126.612134,200,851.228084
-125.662674,200,851.447775
-369.579536,200,851.685678
-278.81607,200,854.599219
-249.338859,200,854.879038
-373.796924,200,855.145229
-255.378345,200,855.410818
-237.675379,200,855.687354
-128.786318,200,855.944195
-256.573517,200,856.192698
-128.61656,200,856.396397
-251.732935,200,856.62143
-262.634947,200,856.832622
-364.064537,200,859.406267
-241.976648,200,859.597252
-1.658736,200,859.829786
-248.052286,200,860.065979
-360.582038,200,860.268488
-257.982514,200,860.487663
-125.824543,200,860.713496
-251.263306,200,860.904154
-1.772967,200,861.092108
-2.924639,200,861.251687
-124.588841,200,863.024357
-234.923801,200,863.143259
-254.662526,200,863.289827
-126.88403,200,863.44678
-247.644852,200,863.572669
-253.345305,200,863.729497
-130.11195,200,863.888419
-128.224024,200,864.059744
-239.578385,200,864.255625
-2.118241,200,864.479844
-130.954402,200,866.586979
-416.906024,200,866.775921
-361.28984,200,866.948392
-126.757398,200,867.105835
-126.544568,200,867.362463
-319.628088,200,867.639327
-128.700116,200,867.875908
-132.498532,200,868.126715
